taxable_year,county,fp,population,all_returns,agi,median_income,median_rank,joint_returns,joint_returns_median_income,joint_returns_median_rank,tax_assessed,latitude,longitude,new_georeferenced_column
2014,Santa Clara,6085,1889280,865304,1.10925E+11,54166,3,354521,121943,3,7400017000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2014,Santa Cruz,4023,271916,121791,8723564000,37492,24,44852,80802,13,421209000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2014,Shasta,6089,179167,69832,3561616000,33591,31,31656,58527,40,109415000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2014,Sierra,6091,3168,1067,51865000,35963,28,505,58999,39,1452000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2014,Siskiyou,6093,44635,16285,708989000,31134,45,7621,51118,49,19660000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2014,Solano,6095,425618,178574,10895560000,41785,10,69534,79811,15,375839000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2014,Sonoma,6097,497645,223683,15397347000,41038,11,86817,80022,14,706366000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2014,Stanislaus,6099,531796,195033,10217119000,33020,33,80705,59275,37,346161000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2014,Sutter,6101,97104,35156,1810222000,32338,37,16083,54037,44,58458000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2014,Tehama,6103,63849,19055,828999000,29897,51,8428,48994,53,22855000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2014,Trinity,6105,13614,4156,188800000,29389,53,1895,48130,56,6361000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2014,Tulare,6107,460313,154312,6615635000,27204,57,59606,48057,57,200302000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2014,Tuolumne,6109,54688,21408,1121161000,34511,29,9520,60495,36,36241000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2014,Ventura,6111,847972,362870,26358703000,38851,17,146535,81761,11,1220197000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2014,Yolo,6113,209863,80562,5501867000,39705,14,32394,82193,10,232682000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2014,Yuba,6115,74977,23158,1049782000,31976,40,10312,52499,46,25371000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2015,Alameda,6001,1619679,744071,69738790000,50031,7,282559,111609,4,3774824000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2015,Alpine,6003,1157,318,21048000,40869,13,145,78124,19,910000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2015,Amador,6005,37314,15391,895436000,39090,20,7427,65719,29,30022000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2015,Butte,6007,224363,85171,4598689000,32261,40,33587,63251,33,170592000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2015,Calaveras,6009,44899,18312,1081947000,38936,22,8899,65790,28,40423000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2015,Colusa,6011,22271,9229,601212000,33799,32,4009,53878,49,31496000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2015,Contra Costa,6013,1116882,478539,47962637000,50667,5,194140,106473,6,2741367000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2015,Del Norte,6015,27119,8433,387575000,31817,44,3528,56979,43,10927000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2015,El Dorado,6017,183140,75429,6552662000,48826,8,36867,94107,8,307168000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2015,Fresno,6019,979357,352556,18743128000,29843,53,126495,59284,40,702959000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2015,Glenn,6021,28960,11209,578185000,31968,43,4862,54510,46,21762000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2015,Humboldt,6023,135090,50801,2537063000,31546,46,18310,62670,34,83371000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2015,Imperial,6025,185328,62952,2665126000,24921,58,25810,41359,58,74315000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2015,Inyo,6027,18640,8103,448786000,36861,26,3292,72028,22,15858000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2015,Kern,6029,883327,303320,16015315000,30942,47,116511,60919,37,568816000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2015,Kings,6031,149702,46286,2211121000,30806,48,18164,54131,48,71940000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2015,Lake,6033,65180,22073,978467000,29955,52,8856,51318,51,27390000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2015,Lassen,6035,30969,9521,510237000,40355,15,4324,69574,24,14970000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2015,Los Angeles,6037,10185487,4255233,3.10622E+11,33369,38,1325580,68088,25,16810162000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2015,Madera,6039,154956,53107,2565537000,28850,56,21758,51091,52,89858000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2015,Marin,6041,262105,122638,21441642000,63110,1,49788,149321,1,1678614000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2015,Mariposa,6043,18088,6445,316034000,34208,31,2902,58286,42,9147000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2015,Mendocino,6045,88429,35457,1723720000,31583,45,13630,55646,44,60052000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2015,Merced,6047,269729,91472,4117743000,29113,55,35882,50607,54,130553000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2015,Modoc,6049,9507,2892,123929000,30412,49,1344,50330,55,3552000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2015,Mono,6051,13818,5423,289204000,33567,33,1982,67249,26,10570000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2015,Monterey,6053,436242,174094,10705455000,33557,34,61543,64734,31,473644000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2015,Napa,6055,141546,63786,5807862000,44878,9,25843,85454,11,338903000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2015,Nevada,5099,98190,42512,2859106000,38874,23,18830,71626,23,127862000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2015,Orange,6059,3161218,1396551,1.20958E+11,40243,16,541392,87700,9,6949568000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2015,Placer,6061,370738,174047,14528608000,50396,6,81654,96410,7,699175000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2015,Plumas,6063,19586,7492,370009000,34590,30,3422,59685,39,11200000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2015,Riverside,6065,2329256,898308,48450394000,33375,37,350013,65474,30,1575689000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2015,Sacramento,6067,1489952,615436,37346391000,38606,24,223505,75808,20,1661945000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2015,San Benito,6069,57584,25043,1587512000,39663,18,10156,80479,18,60455000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2015,San Bernardino,6071,2129851,789782,40275000000,32194,41,285569,63323,32,1224918000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2015,San Diego,6073,3275084,1397132,1.05176E+11,39515,19,535046,81036,16,5276070000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2015,San Francisco,6075,863108,447082,64057822000,56722,4,122397,107914,5,4921288000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2015,San Joaquin,6077,727547,276939,14999903000,34684,29,108181,67176,27,535223000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2015,San Luis Obispo,6079,276844,121013,8192363000,41851,12,50416,80985,17,366275000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2015,San Mateo,6081,764379,351184,58068378000,59192,2,139389,131271,2,4491112000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2015,Santa Barbara,6083,444900,184972,14070090000,36985,25,68090,74167,21,791188000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2015,Santa Clara,6085,1915102,879122,1.22721E+11,57281,3,357226,130393,3,8528899000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2015,Santa Cruz,4023,274697,123916,9612492000,38989,21,44962,85287,12,489696000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2015,Shasta,6089,178777,72526,3822787000,33381,36,31856,60012,38,123783000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2015,Sierra,6091,3147,1083,56333000,36675,27,513,58814,41,1760000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2015,Siskiyou,6093,44500,17140,762230000,30307,51,7639,52100,50,21320000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2015,Solano,6095,429267,185585,11797866000,42983,10,70379,83303,15,429631000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2015,Sonoma,6097,501182,227731,17207236000,42963,11,87206,85079,14,866855000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2015,Stanislaus,6099,538372,204933,11200307000,33465,35,81782,61918,35,396907000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2015,Sutter,6101,97618,36531,1947444000,32792,39,16260,55345,45,67404000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2015,Tehama,6103,63970,19868,972066000,30321,50,8477,51029,53,36850000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2015,Trinity,6105,13562,4218,194114000,29368,54,1860,49895,56,6636000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2015,Tulare,6107,463291,158907,6988551000,27811,57,59728,49693,57,215874000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2015,Tuolumne,6109,54525,21878,1181634000,35305,28,9580,61675,36,39872000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2015,Ventura,6111,852013,368649,28620713000,39799,17,146666,85133,13,1420942000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2015,Yolo,6113,212686,82632,5801476000,40571,14,32646,85606,10,249763000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2015,Yuba,6115,75579,25021,1146607000,32059,42,10720,54476,47,28136000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2016,Alameda,6001,1637176,784387,76173818849,52963,6,300382,115338,4,4152553919,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2016,Alpine,6003,1150,384,24094453,35765,28,153,77857,19,1105873,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2016,Amador,6005,37181,15634,902618656,40648,20,7570,67079,30,30968557,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2016,Butte,6007,224761,88161,4764565978,32904,43,34233,64885,32,170638094,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2016,Calaveras,6009,44747,18909,1114522913,39343,23,9071,66412,31,40357184,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2016,Colusa,6011,22428,9543,537337117,34256,38,4039,53811,49,23197447,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2016,Contra Costa,6013,1129332,491187,49389790889,51996,7,198041,107692,6,2862157733,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2016,Del Norte,6015,26956,8705,406676592,33172,40,3562,58236,42,11236164,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2016,El Dorado,6017,184085,83673,6993392658,47741,8,39986,93858,8,331425359,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2016,Fresno,6019,988072,378415,20160733539,30925,51,134855,61384,38,734669396,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2016,Glenn,6021,29084,11699,553889137,32016,47,4975,54321,48,17529234,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2016,Humboldt,6023,135884,52322,2683221863,32495,45,18629,64334,34,90276548,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2016,Imperial,6025,186520,67286,2836865941,25486,58,27282,41530,58,74270650,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2016,Inyo,6027,18658,8244,472745930,37910,25,3341,73457,22,17024468,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2016,Kern,6029,887922,315126,16325004704,31326,48,120534,60426,39,542028005,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2016,Kings,6031,149172,47542,2212706922,32500,44,18230,56519,46,63406300,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2016,Lake,6033,64712,22909,1032490658,30983,50,9047,52315,51,28776855,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2016,Lassen,6035,30599,9562,524809015,42787,12,4350,72179,24,14834978,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2016,Los Angeles,6037,10215103,4427106,3.22746E+11,34625,35,1370633,70012,26,17444239864,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2016,Madera,6039,155518,50665,2327341127,29289,56,19913,50057,57,70894381,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2016,Marin,6041,262706,125144,21069927223,64675,1,51243,151312,1,1595256133,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2016,Mariposa,6043,18057,6564,333872956,35220,33,2925,58059,43,10194032,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2016,Mendocino,6045,88779,36751,1854619520,32418,46,14045,57457,44,65613926,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2016,Merced,6047,272286,97260,4254798383,30304,55,37699,52102,53,119009202,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2016,Modoc,6049,9506,2867,120096341,30809,54,1328,51529,54,3309988,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2016,Mono,6051,13801,5552,307437430,35458,31,1997,71926,25,12040905,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2016,Monterey,6053,439945,180603,11390505654,35443,32,63542,67401,29,485321782,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2016,Napa,6055,141569,65661,5988865914,46177,9,26456,88407,10,343475143,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2016,Nevada,5099,98300,43243,2874633246,39776,22,19088,73196,23,123979885,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2016,Orange,6059,3179122,1442669,1.26218E+11,41557,16,557447,89700,9,7134145730,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2016,Placer,6061,375805,172950,14891255987,53148,5,81941,99876,7,713439888,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2016,Plumas,6063,19535,7531,378378637,35751,29,3432,59833,40,11430009,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2016,Riverside,6065,2359588,925225,51372221750,34503,37,357340,67402,28,1708697016,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2016,Sacramento,6067,1503536,644742,38856998418,39882,21,233085,77524,20,1510064039,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2016,San Benito,6069,58010,26388,1780106687,41573,15,10546,84120,17,71616156,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2016,San Bernardino,6071,2143578,843925,44473548888,33108,41,300422,64846,33,1404993688,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2016,San Diego,6073,3295816,1436098,1.08108E+11,41013,18,545095,84192,16,5223726857,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2016,San Francisco,6075,872463,456049,64318964554,60573,3,127596,114606,5,4850193442,37.7577,-122.4376,POINT (-122.4376 37.7577)
2016,San Joaquin,6077,738343,287275,15756907911,35699,30,109849,67498,27,557859821,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2016,San Luis Obispo,6079,278080,124419,8525891541,42710,13,51753,82653,18,368949534,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2016,San Mateo,6081,768507,381953,63586575974,60828,2,151853,134341,3,4918067291,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2016,Santa Barbara,6083,447309,190344,13868782439,38257,24,69886,75229,21,720932691,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2016,Santa Clara,6085,1932827,882463,1.23636E+11,60540,4,361590,135249,2,8600526010,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2016,Santa Cruz,4023,275754,127972,9878210950,40650,19,46587,87276,13,488660061,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2016,Shasta,6089,177631,73921,3991800212,34681,34,32195,62207,37,130976434,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2016,Sierra,6091,3141,1079,58314069,36886,26,514,59267,41,2110053,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2016,Siskiyou,6093,44373,17536,775407713,30875,53,7743,52314,52,21783205,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2016,Solano,6095,433412,193014,12608271566,44414,10,72469,86036,15,456164396,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2016,Sonoma,6097,503152,235003,17623702168,44236,11,89651,86927,14,850849502,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2016,Stanislaus,6099,543592,214893,11657575522,34573,36,85206,63368,36,396022387,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2016,Sutter,6101,98208,37969,2004487972,33599,39,16832,55442,47,64707496,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2016,Tehama,6103,64158,20446,975610473,30986,49,8719,52743,50,32640612,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2016,Trinity,6105,13492,4216,203703189,30922,52,1845,51276,56,7326380,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2016,Tulare,6107,467960,167913,7467247070,28878,57,62104,51389,55,222388413,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2016,Tuolumne,6109,54291,22376,1264881075,36327,27,9727,64224,35,44892888,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2016,Ventura,6111,853673,386664,30362584121,41312,17,153353,87552,12,1499987200,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2016,Yolo,6113,216726,85748,6212289956,41790,14,33767,88136,11,274895179,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2016,Yuba,6115,76138,26106,1214064980,32937,42,10810,57241,45,29958109,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2017,Alameda,6001,1651319,791047,81843164000,55146,5,300291,121277,5,4597839000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2017,Alpine,6003,1146,383,22199000,36111,32,155,89130,15,810000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2017,Amador,6005,37405,15843,960505000,41646,20,7484,70153,30,33683000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2017,Butte,6007,226661,89869,5049005000,33833,40,34142,67425,33,186405000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2017,Calaveras,6009,44656,18881,1175616000,40979,21,8999,70746,28,44102000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2017,Colusa,6011,22632,9402,505802000,35431,34,3921,56016,49,18820000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2017,Contra Costa,6013,1138201,493781,52868586000,53912,7,197911,112451,6,3100491000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2017,Del Norte,6015,26811,8848,422119000,33401,44,3573,60264,43,11810000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2017,El Dorado,6017,186556,85299,7546844000,49180,8,40261,97346,8,370861000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2017,Fresno,6019,1000143,377112,21165166000,31325,53,131650,62723,39,844858000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2017,Glenn,6021,29205,11751,575332000,33335,45,4905,56544,48,17482000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2017,Humboldt,6023,135865,52847,2828142000,33101,46,18397,66860,35,100650000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2017,Imperial,6025,187943,67989,2921103000,25785,58,26858,42881,58,78271000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2017,Inyo,6027,18566,8294,503816000,38200,25,3304,74175,24,19978000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2017,Kern,6029,897949,318490,16909103000,31757,49,119766,62335,41,575977000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2017,Kings,6031,150992,48303,2302295000,32599,47,18297,57422,47,66112000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2017,Lake,6033,64930,23204,1103024000,31725,50,8895,54172,51,33136000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2017,Lassen,6035,30604,9571,542566000,43745,14,4258,72260,26,16026000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2017,Los Angeles,6037,10261736,4433194,3.46811E+11,35750,33,1354401,72787,25,19724146000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2017,Madera,6039,156915,53198,2538783000,30576,56,20984,54117,52,75599000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2017,Marin,6041,262092,124677,23461816000,68646,1,50821,160504,1,1841344000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2017,Mariposa,6043,17992,6625,348422000,35162,38,2862,61499,42,11107000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2017,Mendocino,6045,89071,36747,1964288000,33617,42,13733,59985,44,72061000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2017,Merced,6047,276611,98810,4424411000,31078,55,37396,53751,54,122440000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2017,Modoc,6049,9488,2873,125590000,31446,51,1307,51478,56,3482000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2017,Mono,6051,13846,5605,371385000,37292,29,1991,76874,23,17778000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2017,Monterey,6053,442196,178846,12041179000,37118,30,62805,70500,29,535094000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2017,Napa,6055,141205,65159,6364137000,48513,9,26084,92176,11,373165000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2017,Nevada,5099,98554,43708,3086131000,40721,23,18952,77501,22,137912000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2017,Orange,6059,3205855,1450169,1.32788E+11,42902,15,555648,92865,9,7642275000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2017,Placer,6061,382977,176722,16289538000,54890,6,82945,104843,7,824612000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2017,Plumas,6063,19550,7652,411467000,37791,26,3439,63525,38,13080000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2017,Riverside,6065,2392511,939623,53371119000,35336,37,357849,69725,31,1764796000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2017,Sacramento,6067,1520685,656738,41340973000,40803,22,234631,80169,20,1634856000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2017,San Benito,6069,60291,26854,1873789000,44197,13,10658,88352,17,73864000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2017,San Bernardino,6071,2163561,853913,45053565000,33761,41,298234,66887,34,1408166000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2017,San Diego,6073,3320387,1465666,1.15524E+11,42009,19,553502,86128,19,5737680000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2017,San Francisco,6075,880955,468841,71436323000,63524,4,128987,121922,4,5505510000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2017,San Joaquin,6077,749810,298775,17225752000,37102,31,113074,71754,27,611617000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2017,San Luis Obispo,6079,278680,124380,9055321000,44523,12,51423,86909,18,402308000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2017,San Mateo,6081,771902,386716,71822550000,64139,2,152355,143039,3,5901201000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2017,Santa Barbara,6083,450138,190062,15046416000,39357,24,69217,77868,21,837215000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2017,Santa Clara,6085,1945911,903748,1.38822E+11,63682,3,365043,143572,2,9995368000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2017,Santa Cruz,4023,275859,127060,11531439000,42480,18,45649,92701,10,669810000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2017,Shasta,6089,178240,74833,4272946000,35365,36,32083,65014,37,151785000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2017,Sierra,6091,3149,1097,58065000,37583,27,514,62394,40,1690000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2017,Siskiyou,6093,44240,17628,818221000,31879,48,7532,54622,50,24704000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2017,Solano,6095,437434,195223,13190305000,45735,11,72873,88810,16,483810000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2017,Sonoma,6097,503634,232838,18571391000,46359,10,88103,91250,13,916157000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2017,Stanislaus,6099,550505,217804,12150948000,35396,35,84747,65696,36,419942000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2017,Sutter,6101,98342,38525,2068295000,34402,39,16724,58206,46,68411000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2017,Tehama,6103,64407,20706,980024000,31440,52,8579,53882,53,29940000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2017,Trinity,6105,13453,4164,217884000,31154,54,1788,51116,57,8935000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2017,Tulare,6107,472416,168344,7738880000,29256,57,61470,53090,55,239489000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2017,Tuolumne,6109,52862,22589,1312559000,37437,28,9605,68099,32,45631000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2017,Ventura,6111,854987,385071,31446593000,42779,16,151356,91000,14,1570075000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2017,Yolo,6113,219758,87764,6535186000,42522,17,33885,91494,12,291570000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2017,Yuba,6115,76767,26998,1291387000,33537,43,10977,58944,45,32146000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2018,Alameda,6001,1662730,806980,89488907459,58562,5,302393,129960,5,5153670934,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2018,Alpine,6003,1134,413,27576337,34602,43,155,90344,17,1231875,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2018,Amador,6005,38146,16325,1031896983,43159,20,7615,74280,29,37379311,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2018,Butte,6007,227353,85588,5182918695,35450,39,31945,72253,32,203778219,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2018,Calaveras,6009,44572,19299,1248550447,42365,21,9079,73144,30,47473736,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2018,Colusa,6011,22260,9645,662643834,36818,34,3975,60084,47,33055472,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2018,Contra Costa,6013,1147327,504017,56590780658,55689,7,199464,116912,6,3377107084,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
