STATEFP,COUNTYFP,COUNTYNS,NAME,NAMELSAD,CSAFP,CBSAFP,ALAND,AWATER,INTPTLAT,INTPTLON,fullarea,YEAR_,total_burn_pyr,perc_burn
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2008.0,343085544.690931,7.90613223744316
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2009.0,110953.301128558,0.0025568301680954
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2010.0,2827432.68202946,0.0651559269182594
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2011.0,194828.158383208,0.0044896592339463
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2012.0,1075126.74757875,0.0247754368259004
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2013.0,12885703.706199,0.2969407456834
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2014.0,2886272.08346237,0.0665118339090935
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2015.0,10061982.8498292,0.231870354821562
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2016.0,6631221.31941556,0.152811196677729
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2017.0,91919699.2340648,2.11821602109525
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2018.0,625943389.30948,14.4243652512152
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2019.0,2294776.16238875,0.0528812830383796
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2020.0,627024192.886183,14.4492715060323
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2021.0,101948514.803117,2.34932206243337
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2022.0,3312780.10128258,0.0763403703816925
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2000.0,7713103.02224384,0.150571656096427
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2001.0,7267359.79044943,0.141870061367108
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2002.0,1070799.36040255,0.0209036535072629
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2003.0,10863393.5467023,0.212070181409084
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2004.0,3607286.27323851,0.0704197865125133
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2005.0,17457223.3369342,0.340791899331158
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2006.0,4032398.56987206,0.0787186335973339
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2008.0,6321196.91267182,0.123399504052745
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2010.0,9281674.28612126,0.18119258417507
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2011.0,4124063.65380356,0.080508077282188
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2013.0,1744229.27540889,0.0340500431347519
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2015.0,6994043.56345972,0.13653450746394
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2016.0,5609927.94093255,0.109514437731716
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2017.0,7000376.93981844,0.136658144729547
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2018.0,15923409.6597666,0.310849492902976
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2019.0,642582.62867569,0.0125442030658041
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2020.0,24072251.4073077,0.469927440345979
6,47,277288,Merced,Merced County,488.0,32900.0,5019407131,105277636,37.1948063,-120.7228019,5122546448.78469,2022.0,1605233.98788392,0.0313366409447542
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2000.0,327162771.253836,2.6113262353775
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2001.0,4805282.41936751,0.0383544863677564
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2002.0,612723210.954458,4.89059372390727
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2003.0,108356243.039478,0.864870715978849
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2004.0,27519506.1444683,0.219653379583114
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2005.0,21504998.2712956,0.171647177221187
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2006.0,49940317.8562046,0.398610336136983
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2007.0,34303918.697044,0.273804756349695
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2008.0,68125642.1500875,0.543760758495461
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2009.0,28738979.8037581,0.229386894028083
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2010.0,61829112.1886177,0.493503530824928
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2011.0,100912420.534913,0.805456104337169
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2012.0,7951277.95505944,0.0634649860962199
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2013.0,9725693.0702204,0.0776278956623428
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2014.0,5939154.83758771,0.0474047544710671
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2015.0,35703238.2915871,0.284973753222122
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2016.0,113204984.436952,0.903572080352488
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2017.0,320574060.647393,2.55873689950051
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2018.0,33472164.8567891,0.267165918391117
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2019.0,16527765.7607846,0.13192023095386
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2020.0,738608144.978925,5.89537378979626
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2021.0,797055504.321401,6.36188506873737
6,107,277318,Tulare,Tulare County,,47300.0,12493840854,37260863,36.2288339,-118.7810551,12528605841.0293,2022.0,7576255.26515409,0.0604716547179016
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2001.0,2816324.70926131,0.0718622913936748
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2002.0,2347594.80725146,0.0599020210837946
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2003.0,133425190.92543,3.40452218382689
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2004.0,5970456.48205032,0.152344181782537
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2005.0,1801981.22515885,0.0459799608555299
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2006.0,147119128.24216,3.75394130817199
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2007.0,101017631.658279,2.57759996858821
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2008.0,3209261.51460502,0.0818885994795474
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2009.0,3904111.70700377,0.09961863140268
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2010.0,2445348.5099424,0.0623963375397367
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2011.0,5074733.6629225,0.12948861614962
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2016.0,977422.436718214,0.0249402406374452
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2017.0,646219.451767039,0.0164891535391614
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2018.0,24775894.7113429,0.632190087822836
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2019.0,11862722.3045696,0.302693224318166
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2020.0,710717511.56958,18.1349077920765
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2021.0,2184790.95745157,0.0557478631289754
6,99,277314,Stanislaus,Stanislaus County,488.0,33700.0,3874667297,46351770,37.5623162,-121.0028311,3919057762.62124,2022.0,1488152.25344217,0.037972194940215
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2000.0,2057501.26847878,0.083616462576249
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2001.0,131766.154725062,0.0053549516173715
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2002.0,18809114.9511313,0.764398875713185
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2004.0,711578.397105222,0.0289184115330375
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2005.0,3891456.75378644,0.158148066786201
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2006.0,42570090.908967,1.73004044657962
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2007.0,122258117.120658,4.96854676664205
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2008.0,63165407.7944907,2.56703023122146
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2009.0,672598.636049557,0.027334281412937
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2010.0,155368.821699395,0.006314159541077
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2011.0,2125113.7857655,0.0863642224964999
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2012.0,178017.163765032,0.0072345838809101
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2014.0,3860882.85790411,0.156905549437599
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2015.0,984872.901873627,0.040025048539953
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2016.0,1937023.12548055,0.0787202536214349
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2017.0,40374735.6649152,1.64082162449765
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2018.0,31691981.6282184,1.2879561419383
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2019.0,209506.428126514,0.0085143016314524
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2020.0,88590128.1420978,3.600286059554
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2021.0,219136.952060121,0.0089056843034443
6,59,277294,Orange,Orange County,348.0,31080.0,2053476505,406279630,33.6756872,-117.7772068,2460641367.84376,2022.0,3057305.36214169,0.124248311927747
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2007.0,2825494.93946378,0.0243355173453535
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2008.0,1387853.92958287,0.0119533547572344
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2009.0,451920.553327256,0.0038923164613079
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2011.0,924591.595814068,0.0079633534298848
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2012.0,697917.14228514,0.0060110441128317
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2013.0,1059761.98929321,0.0091275535171496
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2015.0,8721.79911618282,7.51194032273992e-05
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2017.0,271263.425711967,0.0023363467084553
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2019.0,122623.638562164,0.0010561369767472
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2020.0,493301.43857251,0.0042487231342015
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2021.0,1968269.07497489,0.0169523737400373
6,25,277277,Imperial,Imperial County,,20940.0,10814595262,790216761,33.0408143,-115.3554001,11610580943.7549,2022.0,101242.560004881,0.0008719853080162
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2007.0,1478658.11683424,0.0939146972678951
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2008.0,628114.021827939,0.0398936965469644
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2009.0,335626.057794799,0.0213167731297478
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2011.0,1536098.18241788,0.0975629147354226
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2012.0,6383.22767526069,0.0004054208933689
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2015.0,1753.08718567594,0.0001113446377175
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2016.0,1276724.6975479,0.0810892065580145
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2018.0,5481104.93124749,0.348123954044058
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2019.0,2620006.68109391,0.166405696823008
6,101,277315,Sutter,Sutter County,472.0,49700.0,1560975503,14811541,39.0361898,-121.7039397,1574469342.76571,2021.0,636212.048112533,0.0404080302379824
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2001.0,9028253.77016203,0.575670345485977
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2002.0,3603350.96482815,0.229761186120561
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2003.0,1276032.21061049,0.0813638963008669
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2004.0,70563925.3680345,4.49938164451198
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2005.0,85879.1816279845,0.0054759313834559
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2006.0,743022.055556658,0.047377463495726
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2008.0,1013157.67365941,0.064602174781006
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2011.0,1386702.37596529,0.0884205801233076
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2013.0,66013.9151645191,0.0042092584365801
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2014.0,1562558.66020703,0.099633739443208
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2015.0,14447144.6737733,0.921196166763013
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2016.0,3045962.91232677,0.194220340579235
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2017.0,135381.330571396,0.0086323467778407
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2018.0,3336248.58282827,0.212729883673771
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2019.0,41408.3428065222,0.0026403284196789
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2020.0,276607.356881581,0.0176373700555744
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2021.0,5267084.31675629,0.335846147607396
6,5,1675841,Amador,Amador County,,,1539965777,29438413,38.4435493,-120.653858,1568302734.53472,2022.0,10525243.1342737,0.671123176826977
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2000.0,34916223.8343052,1.01492667547357
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2001.0,26946417.82793,0.783264490221095
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2003.0,29141950.2316983,0.84708308681463
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2004.0,3641542.16889787,0.105850458074023
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2005.0,10944400.009091,0.318126140128768
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2006.0,3626539.53805997,0.105414369386085
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2007.0,1434473.18025539,0.0416965220180024
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2008.0,31216352.3897415,0.907380732283079
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2009.0,6313161.17871562,0.183507693078407
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2010.0,1508747.74721203,0.0438554965872819
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2012.0,35256379.8841631,1.02481415501497
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2013.0,4182954.01400649,0.12158793663487
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2014.0,2086221.24623856,0.060641196590879
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2015.0,579347632.113864,16.8401763316428
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2016.0,17307180.3751739,0.503076137996873
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2017.0,10293461.0168098,0.299204983290413
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2018.0,1361587217.7009,39.5779106809011
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2019.0,2784367.97439099,0.0809345633982117
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2020.0,266974449.731575,7.76027476477096
6,33,277281,Lake,Lake County,,17340.0,3254452700,188748214,39.0948019,-122.7467569,3440270580.92774,2021.0,403535.892582432,0.0117297719202543
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2000.0,225435888.916966,3.33405154143895
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2001.0,14254868.8847133,0.210820325931307
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2002.0,283132.262675846,0.0041873437336909
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2003.0,7561647.52146423,0.111831894628107
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2004.0,3297801.87433689,0.0487723648409101
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2005.0,196746.602325671,0.00290975547819
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2006.0,16069856.4210939,0.237662822139135
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2007.0,353296404.943974,5.22502618880773
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2008.0,162741769.277479,2.40684590782229
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2009.0,3501016.30870811,0.0517777753876203
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2010.0,5003466.60700989,0.0739980472221262
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2011.0,110532.452568923,0.001634703753856
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2012.0,311567993.692925,4.60788987337128
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2013.0,1979360.38176484,0.0292734646803152
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2014.0,115678.014845247,0.0017108033044705
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2015.0,634884.733619243,0.0093895361334367
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2016.0,1053398.19289542,0.015579080534358
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2017.0,25255668.9412513,0.373515070595814
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2018.0,2923479.69000229,0.0432363809225055
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2019.0,221738311.826124,3.27936675873404
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2020.0,731865839.986664,10.8238242085438
6,63,277296,Plumas,Plumas County,,,6612400772,156387638,39.9922953,-120.8243709,6761619792.46636,2021.0,3105291555.66556,45.9252612683932
6,81,277305,San Mateo,San Mateo County,488.0,41860.0,1161922042,757123906,37.4146725,-122.3715457,1918139415.80091,2008.0,851843.741455294,0.0444098971345943
6,81,277305,San Mateo,San Mateo County,488.0,41860.0,1161922042,757123906,37.4146725,-122.3715457,1918139415.80091,2017.0,146985.441778084,0.0076629175422429
6,81,277305,San Mateo,San Mateo County,488.0,41860.0,1161922042,757123906,37.4146725,-122.3715457,1918139415.80091,2019.0,283047.275004824,0.0147563452725692
6,81,277305,San Mateo,San Mateo County,488.0,41860.0,1161922042,757123906,37.4146725,-122.3715457,1918139415.80091,2020.0,92393585.497216,4.81683368456496
6,81,277305,San Mateo,San Mateo County,488.0,41860.0,1161922042,757123906,37.4146725,-122.3715457,1918139415.80091,2021.0,687143.25970632,0.03582342628726
6,81,277305,San Mateo,San Mateo County,488.0,41860.0,1161922042,757123906,37.4146725,-122.3715457,1918139415.80091,2022.0,259103.755360156,0.0135080773183511
6,93,277311,Siskiyou,Siskiyou County,,,16261933231,179149816,41.5879861,-122.5332868,16417627143.0701,2000.0,13226329.5657945,0.0805617611518083
6,93,277311,Siskiyou,Siskiyou County,,,16261933231,179149816,41.5879861,-122.5332868,16417627143.0701,2001.0,41759524.9112623,0.25435785907033
